config_id,point_id,plane_name,polar_name,polar_type,analysis_method,alpha_deg,beta_deg,speed_m_s,control_parameter,CL,CY,CDi,CDv,CD_total,Cm,Cmi,Cmv,Cl,Cn,Cni,Cnv,xCP_m,yCP_m,zCP_m,xNP_m,max_bending_Nm
CFG004,74,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,7.4,0,7.291178921416341,0,1.1419799779074382,0,0.019262843066275695,0.016649725746312894,0.035912568812588586,0.057255173761903984,0.05380152938590087,0.003453644376003114,-3.066721958620922e-17,4.9957553426609115e-18,3.472223600397312e-18,1.5235317422635992e-18,0.10348063278411077,0,0,0,46.656336535636626
CFG004,75,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,7.5,0,7.269348259845141,0,1.148849277217637,0,0.019515427501622166,0.016818328877839715,0.03633375637946188,0.05899825662581646,0.05553357498058645,0.003464681645230013,-6.369345606366531e-17,4.594346462129348e-18,3.980019146700477e-18,6.143273154288707e-19,0.10312066649119801,0,0,0,46.68963956197656
CFG004,76,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,7.6,0,7.249032493665202,0,1.155297627991599,0,0.019758797156572947,0.017011933650168894,0.03677073080674184,0.060763443918653785,0.05728058355208949,0.0034828603665643,-4.9932524198058604e-17,3.9540205871492674e-18,2.6762197710572167e-18,1.277800816092051e-18,0.10275362866222579,0,0,0,46.71399125931359
CFG004,77,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,7.7,0,7.228431528379798,0,1.1618922043623081,0,0.02000005190357724,0.017205763459431842,0.037205815363009084,0.062494702239236956,0.058997198899070326,0.0034975033401666287,-6.408662554553978e-17,5.5715195362332924e-18,3.925122330883919e-18,1.6463972053493734e-18,0.10240148131054566,0,0,0,46.74872596494638
CFG004,78,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,7.8,0,7.208814409512028,0,1.168224448749883,0,0.020238894311790302,0.01741734605039367,0.03765624036218397,0.06423360996730394,0.06071709872584218,0.0035165112414617563,-5.543689694430129e-17,3.857032961683613e-18,2.9232554422317296e-18,9.337775194518834e-19,0.10204837383948513,0,0,0,46.77963408137644
CFG004,79,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,7.9,0,7.190011514528973,0,1.174342547807541,0,0.02047910815219237,0.01764414041199247,0.038123248564184836,0.06597035960599607,0.0624312896915548,0.0035390699144412577,-2.712869424933893e-17,4.516447123983794e-18,3.7055350676176854e-18,8.109120563661092e-19,0.10169747823620685,0,0,0,46.80895451793803
CFG004,80,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,8,0,7.171315040952104,0,1.1804738516089954,0,0.02071156913585938,0.017876197048556627,0.038587766184416006,0.06769130367780135,0.06412970101902327,0.003561602658778087,-5.268471057117995e-17,4.4301876652500644e-18,2.8820828303693102e-18,1.548104834880754e-18,0.10135393042783664,0,0,0,46.843284356025116
CFG004,81,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,8.1,0,7.153410344081955,0,1.1863906020008108,0,0.020943478066367295,0.018120361118195275,0.03906383918456257,0.06941018536346315,0.06582465129114592,0.003585534072317227,-7.981340482051887e-17,5.27219653924815e-18,4.117261186241873e-18,1.1549353530062768e-18,0.10101203715885261,0,0,0,46.878284714041854
CFG004,82,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,8.2,0,7.136116215699545,0,1.1921478929462264,0,0.021176858249900326,0.01837033757923174,0.03954719582913206,0.0711245916559533,0.06751385362127867,0.0036107380346746334,-6.015493072679501e-17,3.920555723373544e-18,3.0604974817731254e-18,8.600582416004189e-19,0.10067288065102956,0,0,0,46.91266534449267
CFG004,83,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,8.3,0,7.119621910091598,0,1.1976780680986916,0,0.02140383980826214,0.018630128004011242,0.04003396781227338,0.07283740174517497,0.06920062856322576,0.0036367731819492094,-6.644564243678665e-17,4.669636310268972e-18,3.7604318834342436e-18,9.092044268347286e-19,0.10033418343818604,0,0,0,46.949012543815954
CFG004,84,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,8.4,0,7.104323302565503,0,1.20284183793546,0,0.021612487400757288,0.01890518989126264,0.040517677292019924,0.0745629409848944,0.07089801602197704,0.003664924962917351,-5.661640538992472e-17,4.547423219684679e-18,3.883949719021499e-18,6.634735006631803e-19,0.0999892419724789,0,0,0,46.98582063953416
CFG004,85,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,8.5,0,7.089986380880155,0,1.2077113734017006,0,0.02181675719913201,0.019190695190060652,0.041007452389192664,0.07628446075095884,0.07259049675397308,0.0036939639969857567,-9.042898083112974e-17,4.572262137587031e-18,3.417326784580754e-18,1.1549353530062768e-18,0.09964457775339564,0,0,0,47.024065104172855
CFG004,86,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,8.6,0,7.076862063198291,0,1.2121950151557628,0,0.02201840924836748,0.0194873036825181,0.04150571293088558,0.07800425482104743,0.07428220634765005,0.0037220484733973785,-7.391586259240172e-17,5.096004830633977e-18,3.842777107159081e-18,1.2532277234748962e-18,0.09929890900535787,0,0,0,47.07019004244205
CFG004,87,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,8.7,0,7.0660961485498115,0,1.2158916145735075,0,0.022199635158214305,0.019807615801012406,0.04200725095922671,0.07974582802995103,0.0759935253936879,0.0037523026362631367,-9.278799772237661e-17,6.0738302772394035e-18,3.911398126929779e-18,2.1624321503096246e-18,0.09894014753397093,0,0,0,47.12363883760056
CFG004,88,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,8.8,0,7.057287709445147,0,1.218928699965678,0,0.02235916348857814,0.020165748165897054,0.042524911654475195,0.08148072309079996,0.07769765382857466,0.0037830692622252923,-6.330028658179083e-17,5.236122185466497e-18,4.007467554608755e-18,1.2286546308577414e-18,0.09857569630787957,0,0,0,47.18585975942659
CFG004,89,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,8.9,0,7.051563716493079,0,1.2209083949554544,0,0.022498051191273336,0.02059745226387861,0.043095503455151944,0.08319245042478346,0.07938040729141815,0.003812043133365313,-9.31811672042511e-17,5.200966029471524e-18,3.55456882412215e-18,1.6463972053493734e-18,0.09820486400556734,0,0,0,47.264242588048084
CFG004,90,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,9,0,7.049468214727819,0,1.2216343349161312,0,0.022611484090113713,0.021138533700614026,0.043750017790727735,0.08484985573618678,0.08101419810788572,0.0038356576283010567,-4.010328715119668e-17,5.94690547579063e-18,4.693677752315734e-18,1.2532277234748962e-18,0.09783167116876933,0,0,0,47.36593380208482
CFG004,91,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,9.1,0,7.05049829528999,0,1.2212773885999864,0,0.022694743885689282,0.021789479165036013,0.044484223050725295,0.08646866848514571,0.08260711171355019,0.0038615567715955287,-4.2855473524318016e-17,5.174822366566209e-18,3.7741560873883835e-18,1.400666279177825e-18,0.09745382134351001,0,0,0,47.471260011734074
CFG004,92,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,9.2,0,7.0521648212281,0,1.2207002676734533,0,0.022760358737745155,0.022492932521580272,0.04525329125932542,0.08808404559289332,0.08418064469298964,0.003903400899903676,-6.959099829178247e-17,5.278599542331879e-18,4.295675837645686e-18,9.82923704686193e-19,0.09707434019105733,0,0,0,47.55540432433215
CFG004,93,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,9.3,0,7.052329038082548,0,1.2206434127930657,0,0.022827966492093232,0.023187840185993194,0.04601580667808643,0.08969229587770502,0.08573180082501247,0.003960495052692552,-3.853060922369876e-17,5.005686033537249e-18,3.8016044952966626e-18,1.2040815382405865e-18,0.09670465226512151,0,0,0,47.619066474386926
CFG004,94,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,9.4,0,7.050930057425349,0,1.2211278801869792,0,0.022908171780354734,0.0238439735342466,0.04675214531460133,0.09128186911373698,0.08725174559113999,0.004030123522596985,-5.543689694430129e-17,5.3289297506380636e-18,3.485947804351452e-18,1.842981946286612e-18,0.09634465386440344,0,0,0,47.66715766015708
CFG004,95,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,9.5,0,7.0501423336276865,0,1.2214007365431654,0,0.022966537477284964,0.024538523717196913,0.047505061194481876,0.09285856937605753,0.08873587066358708,0.004122698712470449,-1.0104455684174064e-16,4.551482558047678e-18,3.1016700936355433e-18,1.4498124644121348e-18,0.0959891036436433,0,0,0,47.69948038286583
CFG004,96,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,9.6,0,7.046589806399562,0,1.222632589058905,0,0.023059418642789677,0.02516983928040782,0.0482292579231975,0.09441526923938208,0.09020790965798872,0.004207359581393354,-7.666804896552305e-17,6.149385950664224e-18,3.2251879292228003e-18,2.9241980214414243e-18,0.09564967352178506,0,0,0,47.731694629094676
CFG004,97,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,9.7,0,7.042276525581925,0,1.224130739670436,0,0.023158122803603225,0.0257773856463189,0.04893550844992213,0.09596169393237214,0.09167541454838163,0.004286279383990512,-1.0733526855173228e-16,5.778034968046867e-18,4.254503225783268e-18,1.5235317422635992e-18,0.09531452647481468,0,0,0,47.763050555626904
CFG004,98,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,9.8,0,7.03798813795708,0,1.2256229864108787,0,0.023248547478441274,0.026389619201315728,0.049638166679757,0.09749617667245075,0.09312077735687535,0.004375399315575403,-4.48213209336904e-17,5.8044444562373785e-18,3.568293028076289e-18,2.2361514281610893e-18,0.09498254168448089,0,0,0,47.78275188812902
CFG004,99,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,9.9,0,7.035690225619248,0,1.2264237155726512,0,0.023287818396935014,0.027072753219234986,0.05036057161617,0.09901888125379994,0.09452279609366598,0.004496085160133954,-8.492460808488708e-17,4.766092285164235e-18,4.446642081141222e-18,3.1945020402301273e-19,0.0946445964467836,0,0,0,47.787102675364835
CFG004,100,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,10,0,7.032683283531686,0,1.2274726681596448,0,0.023345454429904367,0.027770984140226915,0.05111643857013128,0.100512774830111,0.0958832177969713,0.004629557033139707,-4.010328715119668e-17,4.600362917996792e-18,3.568293028076289e-18,1.0320698899205028e-18,0.09432002717390281,0,0,0,47.78980495091281
CFG004,101,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,10.1,0,7.026938819753754,0,1.2294804070891476,0,0.023451328435398405,0.028410426505250698,0.0518617549406491,0.10198920979841133,0.09725262261099453,0.0047365871874168,-2.005164357559834e-17,5.571785361518487e-18,3.458499396443172e-18,2.113285965075315e-18,0.09401522349048219,0,0,0,47.80606249862222
CFG004,102,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,10.2,0,7.02085838192636,0,1.2316109087216889,0,0.023560849753477962,0.02904885364098831,0.05260970339446627,0.10345045647730676,0.09861260938311683,0.004837847094189924,-7.784755741114649e-17,6.5021559151088544e-18,4.364296857416384e-18,2.13785905769247e-18,0.09371555268003896,0,0,0,47.82307507107191
CFG004,103,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,10.3,0,7.014039979155436,0,1.23400658710692,0,0.02368303213007638,0.029685292997197035,0.053368325127273415,0.10489941106044778,0.09996775276444536,0.004931658296002426,-2.9487711140585786e-17,6.475239157770967e-18,3.403602580626614e-18,3.0716365771443532e-18,0.09342394954272763,0,0,0,47.84311787493569
CFG004,104,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,10.4,0,7.006070668473909,0,1.2368155198861521,0,0.023811798530538657,0.030308191274075868,0.05411998980461452,0.10636706269728087,0.10133656564090206,0.005030497056378807,-2.8701372176836834e-17,5.1245165396830404e-18,2.0037337773043777e-18,3.120782762378663e-18,0.09313653750710774,0,0,0,47.85207337386955
CFG004,105,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,10.5,0,6.996888802597905,0,1.2400637417519325,0,0.023951377160894124,0.0309120224287515,0.054863399589645624,0.10784895013288624,0.10272065327013388,0.005128296862752366,-5.504372746242681e-17,5.710090702200668e-18,1.729249698221586e-18,3.980841003979082e-18,0.09285386824090983,0,0,0,47.856653577483755
CFG004,106,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,10.6,0,6.987309341392326,0,1.2434662564049503,0,0.02409426800591401,0.031525344690414174,0.05561961269632819,0.10932828234763081,0.10410025928560757,0.00522802306202324,9.829237046861931e-18,5.9795972451337824e-18,3.1291185015438227e-18,2.85047874358996e-18,0.09257545073058071,0,0,0,47.85852216547357
CFG004,107,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,10.7,0,6.97699696545601,0,1.2471447748256064,0,0.02424303277634954,0.03216002337398266,0.0564030561503322,0.11081572622459837,0.10548871559754706,0.005327010627051313,-4.0496456633071153e-17,6.9016076781359725e-18,3.485947804351452e-18,3.415659873784521e-18,0.0923010508209171,0,0,0,47.856808564657314
CFG004,108,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,10.8,0,6.9652907046875425,0,1.2513403353833188,0,0.024403243803902037,0.03276394347781149,0.05716718728171352,0.1123377072269988,0.10690950435126116,0.005428202875737641,2.7521863731213406e-18,6.7706479197472184e-18,2.4703567117451236e-18,4.300291208002095e-18,0.09202921876593442,0,0,0,47.8475430582328
CFG004,109,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,10.9,0,6.952494957274416,0,1.2559506374832172,0,0.024571253699515,0.03336425495381055,0.05793550865332554,0.11389079367381894,0.10835875374066833,0.0055320399331505975,-7.470220155615066e-17,7.283275898845953e-18,3.3761541727183353e-18,3.907121726127617e-18,0.09175875532565472,0,0,0,47.8300856731744
CFG004,110,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,11,0,6.939236036453859,0,1.2607547447046175,0,0.024741899028752606,0.03395410644314441,0.05869600547189702,0.11546493165545135,0.1098260234805035,0.005638908174947842,-9.278799772237661e-17,6.936377286914661e-18,3.3487057648100558e-18,3.587671522104605e-18,0.09148800158252536,0,0,0,47.810438962330615
CFG004,111,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,11.100000000000001,0,6.92524461636366,0,1.2658542191808433,0,0.02491152483308074,0.03453837433899438,0.05944989917207512,0.11706998136525326,0.11132586643817538,0.005744114927077877,-5.386421901680338e-17,7.002243713325324e-18,4.446642081141222e-18,2.555601632184102e-18,0.09121481222666754,0,0,0,47.78240360722744
CFG004,112,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,11.2,0,6.909216662987332,0,1.2717341271588358,0,0.025085207494708432,0.03515015185201207,0.0602353593467205,0.11873287192446415,0.11287600073525716,0.005856871189206978,-7.195001518302933e-17,7.17345788578982e-18,5.846510884463459e-18,1.3269470013263606e-18,0.09094273330524394,0,0,0,47.72887062622304
CFG004,113,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,11.3,0,6.894061633992858,0,1.277331519645506,0,0.025208564028894823,0.03581896022088937,0.06102752424978419,0.12043015231356909,0.11441950711688231,0.006010645196686775,-1.3249811539169883e-16,7.114042040124925e-18,1.3724203954139574e-17,-6.610161914014648e-18,0.09065504826287045,0,0,0,47.656733694965
CFG004,114,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,11.4,0,6.878463101614749,0,1.283131333823512,0,0.0253133953834263,0.03655951486202078,0.06187291024544708,0.12216119568320229,0.11596114332448916,0.006200052358713124,-7.627487948364858e-17,6.046478209839197e-18,7.520863766868487e-18,-1.4743855570292895e-18,0.09036677372463103,0,0,0,47.56129126669606
CFG004,115,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,11.5,0,6.860969251117669,0,1.2896829836223251,0,0.02548883594019074,0.03725850453637899,0.06274734047656973,0.12392892167458254,0.1175756390358212,0.006353282638761341,-1.1755767508046867e-16,7.777322859771961e-18,6.4503758584456006e-18,1.3269470013263606e-18,0.09009241014835578,0,0,0,47.49092462368698
CFG004,116,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,11.600000000000001,0,6.846025724533994,0,1.295319404729545,0,0.025628961899484562,0.0380036476762122,0.06363260957569676,0.1257772136944268,0.11924335317501335,0.006533860519413436,-5.268471057117995e-17,8.236383149480118e-18,4.968161831398526e-18,3.268221318081592e-18,0.08978743517954486,0,0,0,47.41739632984042
CFG004,117,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,11.7,0,6.829396682404385,0,1.3016350831272598,0,0.025812163286575134,0.03872769843044081,0.06453986171701595,0.12754982653458696,0.12085160976577719,0.006698216768809781,-1.1637816663484524e-16,9.257724872668695e-18,6.038649739821413e-18,3.219075132847282e-18,0.08951710313059583,0,0,0,47.351604794682025
CFG004,118,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,11.8,0,6.809107413500566,0,1.3094036907350048,0,0.026058351859304354,0.03944049819336311,0.06549885005266746,0.12930705175084675,0.12246395983729004,0.006843091913556708,-6.251394761804188e-17,8.421466629252859e-18,4.85836819976541e-18,3.56309842948745e-18,0.08928172634667353,0,0,0,47.292799079995696
CFG004,119,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,11.9,0,6.7875858938367974,0,1.317720248009294,0,0.026317963552127194,0.04017424927053181,0.066492212822659,0.13103295214827002,0.12404382010169787,0.006989132046572138,-8.413826912113812e-17,7.933145917486085e-18,4.419193673232944e-18,3.51395224425314e-18,0.08906421809501344,0,0,0,47.22565225064852
CFG004,120,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,12,0,6.7626258399293535,0,1.3274653706866268,0,0.026626449498138097,0.04097274186553244,0.06759919136367054,0.1327637823258877,0.12563479791306004,0.007128984412827674,-1.0065138735986616e-16,8.764426624752241e-18,6.7248599375283914e-18,2.0395666872238504e-18,0.08887332141244056,0,0,0,47.14301981037724
CFG004,121,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,12.100000000000001,0,6.735561300596228,0,1.3381549076878256,0,0.026965549879805106,0.04188680831823384,0.06885235819803895,0.1344956175375491,0.12721960517558398,0.007276012361965115,-1.1323281077984943e-16,9.144790100459257e-18,6.3680306347207626e-18,2.7767594657384954e-18,0.08870208771586312,0,0,0,47.05659067446571
CFG004,122,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,12.2,0,6.715270917685152,0,1.3462535553652752,0,0.027264390116095837,0.04272572191240679,0.06999011202850262,0.1361883858202174,0.12877143906210478,0.007416946758112595,-8.531777756676155e-17,7.310458481469036e-18,3.870225515067361e-18,3.4402329664016757e-18,0.08850275683230349,0,0,0,47.05210666523669
CFG004,123,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,12.3,0,6.695679751780161,0,1.3541427622713258,0,0.027560208159928306,0.04362445323433159,0.0711846613942599,0.1378513797633132,0.1302926975427013,0.007558682220611886,-9.554018409549796e-17,8.179915763375399e-18,5.132852278848201e-18,3.0470634845271985e-18,0.08830914585116985,0,0,0,47.04404314815967
CFG004,124,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,12.4,0,6.680484681940675,0,1.3603100288129346,0,0.027814295853460225,0.04448165201729819,0.07229594787075841,0.13946647999030967,0.13177366213606667,0.007692817854242993,-9.396750616800005e-17,6.0517459526970865e-18,3.3487057648100558e-18,2.7030401878870308e-18,0.08809583418080877,0,0,0,47.05951142796515
CFG004,125,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,12.5,0,6.664820613434169,0,1.3667114830260527,0,0.028078225813943463,0.0454112092092636,0.07348943502320707,0.14109353414939127,0.13325931372741848,0.007834220421972805,-8.059974378426782e-17,6.6067305667301155e-18,3.485947804351452e-18,3.120782762378663e-18,0.0878902072670326,0,0,0,47.07820289244073
CFG004,126,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,12.600000000000001,0,6.651049201830688,0,1.3723773520953453,0,0.028325413199394602,0.046334609769366854,0.07466002296876145,0.14268657227573148,0.13472163695679146,0.007964935318940032,-8.177925222989126e-17,8.71921905594984e-18,4.885816607673688e-18,3.8334024482761526e-18,0.08767774740840055,0,0,0,47.09892767488586
CFG004,127,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,12.7,0,6.638321418857125,0,1.3776449560041453,0,0.02856635319321782,0.04728743140342214,0.07585378459663997,0.1442491237130648,0.1361528633525888,0.008096260360475992,-1.0065138735986616e-16,7.232293318038286e-18,4.0623643704253135e-18,3.1699289476129726e-18,0.08746669919577196,0,0,0,47.1262566349629
CFG004,128,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-LLT,fixed_lift,LLT,12.8,0,6.625416367021399,0,1.38301682021993,0,0.028821727393208364,0.0483034677057866,0.07712519509899496,0.14580171295175648,0.1375612382512451,0.008240474700511364,-8.256559119364021e-17,6.459292011027186e-18,3.485947804351452e-18,2.973344206675734e-18,0.0872677201438284,0,0,0,47.17077261583115
CFG005,1,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-VLM1,fixed_lift,PANEL4,-3,0,12.379990479638138,0,0.397677236527619,1.786390476434041e-15,0.0029531679059045055,0.012970381584854819,0.015923549490759324,0.03692525943642274,0.033980649873918745,0.002944609562504006,6.217597211129758e-17,-4.1521841218358805e-16,-4.1480817382655527e-16,-4.102383570328054e-19,0.09468279900374736,-4.881537393302362e-16,0.08222961623061421,0,48.63222316948708
CFG005,2,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-VLM1,fixed_lift,PANEL4,-2.9,0,12.22226686998525,0,0.4080072020656118,1.831989511726346e-15,0.003055298708078571,0.013047656718661997,0.01610295542674057,0.036111465423679476,0.03315574284667002,0.0029557225770094563,6.247803956373642e-17,-4.266716653225027e-16,-4.273018614482506e-16,6.301961257479076e-19,0.09574449911820404,-1.0729512538968003e-15,0.08205044919325445,0,48.5301556673439
CFG005,3,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-VLM1,fixed_lift,PANEL4,-2.8,0,12.070442844108854,0,0.41833571708315653,1.886947162609671e-15,0.0031607771317133243,0.013132217563118118,0.01629299469483144,0.0352895300177933,0.03232356585997732,0.0029659641578159875,6.960926947831608e-17,-4.390153744813373e-16,-4.389156560233658e-16,-9.97184579715167e-20,0.09675381731068698,-9.926851617199361e-16,0.08188017060883157,0,48.43319875231777
CFG005,4,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-VLM1,fixed_lift,PANEL4,-2.7,0,11.92416049292087,0,0.4286627325438964,1.936444917274465e-15,0.0032696017221883053,0.013235433830275279,0.016505035552463583,0.03445755247850193,0.031484129053654754,0.002973423424847188,7.177201455404356e-17,-4.500355336972397e-16,-4.508348730243843e-16,7.993393271446139e-19,0.09771455136256368,-3.430180661111644e-16,0.08171814008609599,0,48.340974460491786
CFG005,5,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-VLM1,fixed_lift,PANEL4,-2.6,0,11.783091599498118,0,0.4389881994222167,1.9846433421318588e-15,0.0033817709226892203,0.013315754465389613,0.016697525388078834,0.03362027171969043,0.03063744265597458,0.0029828290637158436,6.307985154093657e-17,-4.623943741832156e-16,-4.629923383356546e-16,5.979641524389675e-19,0.09863014110797398,2.0302581858940082e-16,0.08156377759132141,0,48.25314045107194
CFG005,6,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-VLM1,fixed_lift,PANEL4,-2.5,0,11.646934545117112,0,0.4493120687038768,2.0365539783447915e-15,0.003497283074246299,0.013383742075029941,0.01688102514927624,0.03277490529148735,0.029783516983543788,0.0029913883079435615,6.557521167361965e-17,-4.742800792658683e-16,-4.747994617752162e-16,5.193825093479756e-19,0.09950370963435848,-1.0708724928958793e-15,0.08141655650096336,0,48.16938590604711
CFG005,7,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-VLM1,fixed_lift,PANEL4,-2.4,0,11.51541160042485,0,0.45963429138664097,2.088530284973279e-15,0.0036161364157754456,0.013460908417420843,0.01707704483319629,0.031915596838669,0.02892236244117686,0.002993234397492139,6.48657645318936e-17,-4.864710719103624e-16,-4.87207996582375e-16,7.369246720126216e-19,0.10033809892029746,-1.4516977173080718e-15,0.08127599759231234,0,48.08942798345598
CFG005,8,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-VLM1,fixed_lift,PANEL4,-2.3,0,11.388266546339636,0,0.46995481848090753,2.141516300308216e-15,0.0037383290841222394,0.013516529970055693,0.017254859054177934,0.031048638351566685,0.02805398952177027,0.002994648829796415,7.762100705534803e-17,-4.980245096800566e-16,-4.991913993018951e-16,1.1668896218384716e-18,0.10113590076761395,-2.1429912261571303e-15,0.08114166382764124,0,48.013008738976914
CFG005,9,（选定1）1.AR20.03.6 youhua a2.5-1翼梢反扭 上反6,T2-VLM1,fixed_lift,PANEL4,-2.2,0,11.265262578274163,0,0.48027360101034094,2.184003726336726e-15,0.0038638591141087705,0.013555813208544317,0.01741967232265309,0.030179758333819813,0.027178408806174028,0.0030013495276457786,6.574914753012866e-17,-5.109931346031718e-16,-5.114005558872625e-16,4.0742128409069954e-19,0.1018994837370296,5.91433493237227e-16,0.08101315581223802,0,47.93989244524886
