config_id,point_id,plane_name,polar_name,alpha_deg,beta_deg,speed_m_s,control_parameter,density_kg_m3,ref_area_m2,ref_chord_m,ref_span_m,mass_kg,cg_x_m,cg_y_m,cg_z_m,CL_trim,CD_trim,Cm_trim,xNP_m,qbar_Pa,Cw0,Xu_kg_s,Xw_kg_s,Xq_N_s,Zu_kg_s,Zw_kg_s,Zq_N_s,Mu_N_s,Mw_N_s,Mq_Nm_s,Yv_kg_s,Yp_N_s,Yr_N_s,Lv_N_s,Lp_Nm_s,Lr_Nm_s,Nv_N_s,Np_Nm_s,Nr_Nm_s,Xd_N_rad,Yd_N_rad,Zd_N_rad,Ld_Nm_rad,Md_Nm_rad,Nd_Nm_rad,matrix_qc_max_abs
CFG015,26,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),2.95856743521901,0,11.098776238777045,-1.2999999999999998,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.975759202359915,0.030467857058814496,0.0016753004927226507,0.15086199680870235,75.4494858240457,0.9873139155608479,-0.5604101606460148,8.258917426835657,1.5727066279404833,-20.83560535706337,-61.127213812420564,-10.892592670341784,-0.017445215533443137,-2.502528525662753,-6.1630299027994395,-3.0246209954406424,-0.22352242258450775,3.3514926433342,-1.834308803630238,-118.57797919968802,46.193928486547904,2.7423635865231146,-25.346039856179434,-4.103597921629663,-0.27835441422057433,1.9768707905164868e-11,-44.912655833887534,-1.9047652889108123e-10,-51.090868590004526,-0.00004161416988876235,1.7763568394002505e-15
CFG015,27,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),2.7654789079267146,0,11.210399123093469,-1.1999999999999997,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.9571754978844111,0.029709154741243176,0.0016855557143060473,0.15054108430976748,76.97474220567108,0.9677502664049592,-0.548534779434356,8.193011272557063,1.5556878564738763,-20.644340771538523,-61.784575646407255,-11.000362341896539,-0.016930355169732236,-2.509613265717449,-6.224823915977353,-3.055681273351577,-0.2374563171504358,3.3828175727937078,-1.8511781681141841,-119.84272105277091,45.83014023814215,2.7683416315135587,-25.14288171034571,-4.1561913244857,-0.24608764314471102,-1.3344965455424099e-11,-45.81156251023416,8.269549480969679e-11,-52.12270196344915,-0.000022659043284373554,1.7763568394002505e-15
CFG015,28,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),2.5709358168963137,0,11.32630302606564,-1.0999999999999996,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.9384311900287473,0.028957886967865623,0.0016953471207112277,0.15020170967789898,78.5746483959365,0.9480453148275698,-0.5408994725650638,8.12612483226262,1.5387401233028648,-20.44932520723406,-62.46583968581687,-11.112576704402585,-0.01662157028559097,-2.5160860494682984,-6.288845006468368,-3.087874776491182,-0.25179243734437656,3.415286244483209,-1.8687016590097345,-121.15395516573372,45.460212277554675,2.798514429902214,-24.914499089937674,-4.199831718933353,-0.211316029045928,-2.8432644168457487e-12,-46.754809555354136,-1.62081496389879e-11,-53.20526366149228,-0.000026052556870224314,1.7763568394002505e-15
CFG015,29,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),2.3749236431112055,0,11.446732628215477,-1,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.9195247818121736,0.02821755745210397,0.0017057639727322605,0.14987042206825582,80.25445881538484,0.9282017270510957,-0.5287519793508285,8.051402437262686,1.5199335213330987,-20.250387966964496,-63.17237045521271,-11.229493643256765,-0.016048460105499984,-2.5236164557548637,-6.355437375603103,-3.12126676661317,-0.26655203024510665,3.448964602440795,-1.8869166062445595,-122.51433520776196,45.083875190372645,2.822730230081042,-24.6800616376895,-4.2551863725700185,-0.17771375084202953,1.2793523564067066e-11,-47.74554128932588,6.173896497370897e-11,-54.341831442238984,-0.00009073557811523504,1.7763568394002505e-15
CFG015,30,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),2.1774332622392425,0,11.57197020479898,-0.8999999999999995,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.9004553230009155,0.027483040563358756,0.0017154780208486246,0.14954032642612308,82.02017783271266,0.9082195289545076,-0.5181321035665273,7.976938188845584,1.502344417426667,-20.047390377002472,-63.905739965238084,-11.351409041601698,-0.015434968068543664,-2.5318181713005203,-6.424870102938851,-3.155932787976352,-0.2817580557314939,3.4839294279294335,-1.9058663576411197,-123.92691827521612,44.70093643603371,2.8499540429594874,-24.44697546415376,-4.31145601305598,-0.12981528124704295,2.6702289025658894e-12,-48.787362048906374,-1.4877247634646646e-10,-55.53781667659355,-0.00003624239600982088,1.7763568394002505e-15
CFG015,31,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),1.9784252589800104,0,11.702356631209465,-0.7999999999999998,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.8812188433383313,0.02675624619943886,0.0017250850483534002,0.1492142865632411,83.87890481845744,0.888093704098999,-0.5112754582863227,7.899033680566703,1.4841425015693424,-19.840173923589035,-64.66785186785326,-11.478677332364207,-0.015080350691497324,-2.5409272298446695,-6.497156676990717,-3.1919644831534093,-0.2974381568260013,3.520274076933884,-1.9256034057675087,-125.39540371836387,44.311184733113336,2.887679289805534,-24.240717950781253,-4.363564060869702,-0.0781357257435085,2.9105047400197825e-12,-49.88450320604546,-2.3823337099360504e-10,-56.797066244835825,0.00009636387409829975,5.551115123125783e-17
CFG015,32,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),1.7778756300001557,0,11.838215032461994,-0.7000000000000002,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.8618129166143498,0.026039262802309903,0.0017346366550388325,0.14887722163981879,85.83779278232059,0.8678266863746046,-0.4999332180822345,7.827443406067745,1.466310462287576,-19.62852174843288,-65.46050995180894,-11.611636853336892,-0.014502879296010575,-2.5500078849201717,-6.5724398366413945,-3.2294486405053244,-0.31362016637962314,3.558086024010644,-1.9461771600225326,-126.92329924692484,43.91428211137782,2.914393125636583,-23.97904299432369,-4.422736217013012,-0.025635766656591705,-1.0906926430623755e-11,-51.041257019429636,-1.2689079581173143e-10,-58.124234762392824,-0.00005480887718701198,1.7763568394002505e-15
CFG015,33,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),1.575757015664228,0,11.979940005405146,-0.5999999999999996,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.8422347873992001,0.025328381281799137,0.0017436638957195258,0.14853245074852722,87.90536455152782,0.8474150315630145,-0.48873572958804323,7.750545084218274,1.4460516149368754,-19.412263980463052,-66.28591524216101,-11.750697354272273,-0.013823424663238215,-2.5593080147386997,-6.6508820801205735,-3.2684915614899857,-0.33033564936984827,3.597473380854167,-1.9676484556918508,-128.51488395117562,43.510009787620554,2.9425575524669845,-23.70285378388883,-4.484998669803884,0.025422653713041587,-3.7656138982531876e-12,-52.262707277403464,1.702447330114989e-10,-59.52504929861602,-0.000038389950378581355,5.551115123125783e-17
CFG015,34,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),1.3720639160677814,0,12.127905715360976,-0.5,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.8224838982623025,0.02462422438273867,0.001752065971661066,0.14820913285941142,90.09023443741984,0.826863507917015,-0.47702486528411103,7.662528493036372,1.4250169887141437,-19.191175903762794,-67.14615282105282,-11.89624987743566,-0.013162876545069757,-2.570812349824467,-6.7330219286228505,-3.3091939238581562,-0.34761606104331055,3.6385375845514116,-1.9900746404886318,-130.17421467099987,43.09802773570612,2.985321469057422,-23.516619791571756,-4.555392955378396,0.07801367716562398,-1.8067903059585325e-13,-53.553996607895236,9.062623369515318e-11,-61.00565644227546,0.00005226950189008757,1.7763568394002505e-15
CFG015,35,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),1.1667445922147517,0,12.282593720531118,-0.39999999999999947,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.8025550670956326,0.023924767909665752,0.0017598216983134311,0.14787987304762465,92.40304145847365,0.8061674821544529,-0.46455763901954106,7.571814885903712,1.4040178729076669,-18.965019648449648,-68.04391318283733,-12.048792338749779,-0.012469158856213969,-2.58278060891403,-6.8189726363214325,-3.3516857574237586,-0.3655008431204719,3.6814105902515903,-2.0135299262056745,-131.90652159377777,42.678008338649256,3.030710736985524,-23.29216789116292,-4.628812295147878,0.1455915806978041,9.813824684647814e-12,-54.92147062764306,-4.888624443151469e-11,-62.574079251976976,-0.000055324577505703483,1.7763568394002505e-15
CFG015,36,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),0.959779449263071,0,12.444484106176134,-0.2999999999999998,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.7824463402586642,0.02324224451917075,0.0017687422035438862,0.14752304638967598,94.85492560968314,0.7853290358638665,-0.4619730071094006,7.502153659629684,1.3860388535662473,-18.73353904626961,-68.9818738661596,-12.208822762258974,-0.012204070164528735,-2.5937687320675695,-6.90865972480996,-3.3960965599835893,-0.38402966456659626,3.726223299770408,-2.038088162795803,-133.71701337779743,42.249582366381695,3.0549333342783043,-22.942511998019988,-4.679582088488707,0.22123752686831957,3.851334209696347e-12,-56.371762497159935,-2.585228568166011e-10,-64.23726523246525,0.00003376517324935246,4.440892098500626e-16
CFG015,37,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),0.7511385592813821,0,12.614159513512169,-0.1999999999999993,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.7621547378129129,0.02256835421260425,0.001778036698083632,0.14718712217027155,97.45917489230186,0.7643439148577817,-0.45065284094820235,7.4075364836004445,1.3631738471395831,-18.496512101709367,-69.96328463671945,-12.376941544744879,-0.011443661351827339,-2.607168130524334,-7.002909748878565,-3.4425837292207233,-0.40324849912606225,3.773135933959362,-2.063839472218191,-135.61200982858307,41.81248407313894,3.103199353427772,-22.717189329258222,-4.761372230100001,0.28811713662572425,-6.646055818938555e-12,-57.91278444262246,-6.467520349277836e-12,-66.00357275438405,0.000050220959649526555,1.1102230246251565e-16
CFG015,38,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),0.5407904867264904,0,12.792272395293491,-0.09999999999999964,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.7416771381931855,0.021905377003926696,0.0017877473125703844,0.14683732985044406,100.23086773417508,0.7432074465678008,-0.4387747771395877,7.3253075029406185,1.3423982428336325,-18.25370213309329,-70.99178495563604,-12.553819530974714,-0.010775890160838464,-2.6206626127821058,-7.101780113823515,-3.4913235697141447,-0.42320859045994585,3.8223281462101486,-2.090884875579247,-137.59858873413017,41.366439831117425,3.1498654503281465,-22.432119249435353,-4.8420766727455495,0.36526857315041683,5.522248296466711e-12,-59.553505325809866,-6.199210710826736e-11,-67.88411091362552,0.00010104386926687302,0
CFG015,39,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),0.328702131129505,0,12.979568504821353,0,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.7210102629439843,0.02125218401548458,0.0017983665513706816,0.14648231958173483,103.18738412495213,0.7219131283121457,-0.43355663265552297,7.237104327719677,1.3218080189028074,-18.00487331061382,-72.07153483214377,-12.740221352329018,-0.010391834269832256,-2.6349354577760233,-7.205782298767435,-3.542517656036836,-0.4439677057004686,3.874005822546256,-2.1193400545896934,-139.68483979191979,40.91120732514669,3.1933264360577285,-22.11185598356281,-4.9070313531734175,0.469721874552902,7.81914405979244e-12,-61.304231100380505,-2.2775718251184425e-11,-69.89135550875021,-0.00008778923328526567,1.7763568394002505e-15
CFG015,40,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),0.11484983426888215,0,13.176855084752702,0.10000000000000053,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.7001517951326017,0.020616595165289776,0.0018101427011545637,0.14612548635111333,106.34807482880106,0.7004576941887181,-0.4249328168118575,7.145710841206982,1.298431098331705,-17.74975425959432,-73.20703666261218,-12.936974389013146,-0.009599974556691315,-2.6503267035750815,-7.315320033641541,-3.596384092515839,-0.4655888215322574,3.9283915684767554,-2.149330173101409,-141.8795199984141,40.446489644614815,3.2446310658167983,-21.810638760575944,-4.991317730511558,0.5631203928588332,-1.6872108025071852e-11,-63.1764693115241,-3.656853278657454e-10,-72.03676893708952,-0.00002010596780888561,1.7763568394002505e-15
CFG015,41,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),-0.10082301400195692,0,13.3850538401881,0.20000000000000018,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.6790961141937546,0.019995149734011276,0.0018226891312638108,0.14577210518290803,109.73529561164969,0.6788365298583385,-0.4172454229655541,7.086768434883058,1.2785777052139429,-17.48798356467906,-74.40343755776604,-13.145021690507402,-0.009066696705396782,-2.6673474334183362,-7.4310410374105595,-3.6531719347914375,-0.4881453957065658,3.9857393740648366,-2.180998008825412,-144.1926389079347,39.971846009465544,3.2939840415539448,-21.44050563036318,-5.069264332282631,0.6665221972377574,-9.786087203445114e-12,-65.18347384094254,1.020293054049372e-10,-74.3363606464045,0.00009278240596801529,1.7763568394002505e-15
CFG015,42,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),-0.3183464319307618,0,13.605146911148795,0.3000000000000007,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.6578402870704279,0.019391613566883067,0.0018357939397401371,0.14539214550851334,113.37376376528923,0.6570508449398236,-0.41489366030116315,7.006416207824438,1.2568559340906604,-17.219164361393688,-75.66621845142647,-13.365368737912078,-0.008583848672277794,-2.683867748520377,-7.553113289264557,-3.7131463398489974,-0.5117159552870657,4.046319423564942,-2.214495627924579,-146.6348583189829,39.486778848325166,3.3489993000229514,-21.056193672550386,-5.148077345994903,0.780904825229098,6.781273419871295e-12,-67.33989733797235,1.5851712904515755e-10,-76.80683823319377,0.00007500036680149365,1.7763568394002505e-15
CFG015,43,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),-0.5377618020575349,0,13.838215749045343,0.40000000000000036,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.6363802506248263,0.018814727338082225,0.0018510758729486081,0.14501781119858453,117.29143175924003,0.6351045950986344,-0.4061839168198031,6.981896946011481,1.2433457720157064,-16.942799064662303,-77.00141722167439,-13.599122591660043,-0.007861093189495683,-2.702402746773046,-7.682579466387347,-3.7765991316802565,-0.5363886346746003,4.11042860374678,-2.2499902434130434,-149.21792426818314,38.99061747788116,3.4096990248422556,-20.61549661395266,-5.242367964382919,0.9373588254635222,-9.222992837468269e-12,-69.66229602131415,-3.1998708951942865e-10,-79.46771487583311,-0.000013593414782367903,1.7763568394002505e-15
CFG015,44,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),-0.7591130633850983,0,14.085597517982126,0.5,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.6147116981102393,0.018272725493595487,0.0018682233224192307,0.1446528527964641,121.52248518113285,0.612992131990703,-0.4032219825664321,7.038514188554487,1.235759628344015,-16.658470467623744,-78.41649785464473,-13.847646222970896,-0.007173015073136391,-2.723446940341205,-7.820041005020609,-3.8438913978415843,-0.5622674724745672,4.178436714983046,-2.287689578593479,-151.956352306508,38.48293648573554,3.4869446037671876,-20.14965095752833,-5.341516755224129,1.0954707996710762,-2.676718007940078e-11,-72.17092659091796,-2.1455327400502852e-10,-82.34101202812734,0.000012049988593543317,5.551115123125783e-17
CFG015,45,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),-0.9824356434497491,0,14.348865050963306,0.6000000000000005,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.5928311971551371,0.01779399654529703,0.0018853791091286206,0.14433275012538177,126.10758105358818,0.5907045924886661,-0.4051741426265602,7.035097652917555,1.2210581991277099,-16.365789954234625,-79.92023895765847,-14.112539607134632,-0.0064356654969899285,-2.750089991712917,-7.966793735151141,-3.915447922775927,-0.5894723423669804,4.250780108797238,-2.327838471876834,-154.8672122685906,37.96344190921548,3.552935355940917,-19.781354687262077,-5.4355771254173835,1.2610954527129803,1.7809484230537538e-11,-74.88984900515146,-8.776578493188988e-11,-85.4548399745651,0.000007048010060309607,1.1102230246251565e-16
CFG015,46,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),-1.2077985619086375,0,14.62983538440613,0.7000000000000002,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.5707319410989316,0.01733519340691187,0.0018982678685842342,0.14404023721976422,131.09465106707827,0.5682331557362713,-0.39615179409102275,6.852332451287929,1.1863617420025803,-16.06423289115831,-81.52278961636115,-14.395650310885282,-0.005342471124485104,-2.7813879849910292,-8.123648904193544,-3.991759379580391,-0.6181439299920172,4.3279624332693905,-2.3707195125685776,-157.9702371615082,37.431643367066044,3.6136001108347386,-19.620417374803946,-5.556022962051329,1.4307082796035315,-7.159516958235478e-12,-77.84743402274346,-1.9840415960630174e-10,-88.84153491924509,-0.00003521936713571019,1.7763568394002505e-15
CFG015,47,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),-1.435245652869199,0,14.930538386956279,0.8000000000000007,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.5484096810007157,0.016843064927636833,0.0019065588471167956,0.1437049940898963,136.5390981211797,0.5455750645861057,-0.38600763385015185,6.6559256818304116,1.149701003571495,-15.753206175354677,-83.23548569667173,-14.699042735900129,-0.004474257510475588,-2.811917487486437,-8.291083654286316,-4.073373662245302,-0.6484395999368364,4.410546032607537,-2.4166483416358138,-161.28746902781091,36.8869742281836,3.677745781507644,-19.365689775779476,-5.67893411110326,1.6202209878833012,-2.607193113008205e-11,-81.0764734518624,-3.20149138382102e-11,-92.53829495503524,-0.000008591921361483845,1.7763568394002505e-15
CFG015,48,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),-1.6648328628953215,0,15.253405640801407,0.9000000000000004,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.5258589630859205,0.016341202776185188,0.0019127490297746485,0.14335612469886927,142.50815998123474,0.5227232411519471,-0.3780130579695594,6.52113463044245,1.1192209207210184,-15.432080466466518,-85.07190969216043,-15.025186526046921,-0.003501062680794087,-2.844277819934376,-8.470697567226015,-4.1609472412871185,-0.68054599075197,4.499205938565226,-2.466003496066292,-164.845313874099,36.328922152852755,3.7532015221603885,-19.032511742373945,-5.808430518160352,1.8355776675760596,1.1864664323239333e-12,-84.61673924995944,4.234415692037102e-10,-96.59059136861421,0.00005374122109542166,4.440892098500626e-16
CFG015,49,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),-1.896619712919399,0,15.601147525867129,1,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.5030739910488687,0.015845292198077565,0.001917735370635662,0.14300851793747504,149.07993002587042,0.49968045506235675,-0.3750173475272374,6.378096276152064,1.0877514209940538,-15.099994548580264,-87.04720529857931,-15.376837456770598,-0.0026221749633015268,-2.8800612751211028,-8.664106500169108,-4.2552114383274295,-0.7146753343991439,4.594692597622099,-2.5192061922534137,-168.67321563416849,35.75658964950721,3.837854299337059,-18.713420122487797,-5.938981814134213,2.0728070780980077,-7.860694639939433e-12,-88.51441964020064,-1.5893366742654932e-10,-101.05122050280062,-0.00002745917208084532,0
CFG015,50,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),-2.1306551615748153,0,15.97689658218205,1.1000000000000005,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.48005005741580425,0.01536254292528053,0.001921275800825748,0.1426620197736301,156.34749994361604,0.47645358769955115,-0.3663087401979035,6.267422406324952,1.0585760734359786,-14.75595547908122,-89.17887539086445,-15.75718052518618,-0.001411142101098023,-2.919689822315118,-8.873078509364714,-4.357011336379979,-0.7510729313602396,4.697873364848109,-2.576743262410679,-172.80520459215748,35.16894187892518,3.92466627295057,-18.32956368276151,-6.094847371049494,2.3399029101523525,-3.065835244879837e-11,-92.8245774658761,-3.437684692520389e-10,-105.98308429508367,-0.000011039548656200894,1.3877787807814457e-17
CFG015,51,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),-2.367030295927459,0,16.385211938515823,1.2000000000000002,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.4567782137165423,0.014888978766055192,0.0019237793291719924,0.14231251459645802,164.44104179042492,0.4530032555432812,-0.3660458826450988,6.1709460421924005,1.0301366934391665,-14.399447751659654,-91.49239860485329,-16.17082595027266,-0.0005403646716334309,-2.96345681637631,-9.100024095987798,-4.467579256928772,-0.7900726658935836,4.81002417299061,-2.63932773881287,-177.2907850880847,34.56637520001354,4.02609429528698,-17.93836554784224,-6.245435317578098,2.629953725686725,8.420853627315793e-12,-97.62422200663308,-2.359596004736105e-10,-111.47425342179355,-0.000015754821179812936,2.220446049250313e-16
CFG015,52,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),-2.6058055580369084,0,16.831154777345354,1.3000000000000007,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.43325263372146827,0.014425859618892665,0.0019250679636726414,0.14193862473508864,173.51375982261015,0.42931654153623106,-0.37240347051273237,6.032595601401803,0.9983377173850251,-14.029542936746182,-94.0160642958699,-16.62290042451496,0.000094155232912424,-3.0100471920675025,-9.347441431678105,-4.58828229333116,-0.8320543943779521,4.932556677095611,-2.707749479147083,-182.18493031168475,33.94859645412637,4.133304785535324,-17.51543289412831,-6.399888778315569,2.9786773659344576,1.506204332384861e-11,-103.00398163982484,-2.5443968621751633e-10,-117.62738799707154,-0.000046435602845190697,2.220446049250313e-16
CFG015,53,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),-2.8470439516093817,0,17.32091243416187,1.4000000000000004,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.40946725792963984,0.013995034652783638,0.0019275380583145222,0.1415922546926517,183.75857962554076,0.40538149254195416,-0.3648026265045374,5.918936938042801,0.9660841553694555,-13.645151156117777,-96.78446311690773,-17.119669223910673,0.0015404904355649507,-3.065157860454314,-9.619558454737172,-4.720791919891753,-0.8774816477668331,5.067197723521064,-2.782974344850696,-187.55485224054715,33.31533837654657,4.245888713487145,-17.09723145506366,-6.597709234548511,3.3535211184130214,-3.586668023731023e-11,-109.07796614842644,-2.83404606251371e-11,-124.57414723852841,-0.00003932687894419858,1.7763568394002505e-15
CFG015,54,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),-3.0908462704676025,0,17.8622168241216,1.5,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.38541222458721247,0.0135655112022714,0.0019275008886498997,0.14122183080632278,195.4235087965588,0.38118406395793347,-0.35846421288102875,5.79620501971974,0.9310354943948213,-13.244917452036006,-99.84083247033928,-17.6689591080258,0.00303445061786492,-3.1249694564944464,-9.919915875324497,-4.867197179672306,-0.926933917915141,5.216106220435262,-2.866209432737134,-193.484556138946,32.666286054450744,4.376513352456228,-16.639037008966056,-6.8171139583761935,3.7745553224462896,1.3428092535423995e-11,-115.99288069047725,2.9797244032393765e-10,-132.4813910844904,0.0000021467328417776895,1.3877787807814457e-17
CFG015,55,000000（选定5-12kg）1.AR20.03.6 youhua a2.5 翼梢反扭-3,T7-VLM2-Elev(g1.0),-3.337288594259182,0,18.46468957863123,1.6000000000000005,1.225,1.5705518175924542,0.284701945718181,5.525419388778789,11.925999999999998,0.10992231757937915,-1.546328403528402e-17,0.014190650827474498,0.36108020308199484,0.013155869712931097,0.0019260634093576066,0.1408615215582801,208.82866625656783,0.3567150459337304,-0.36432506402308584,5.704350744890754,0.8982420769704115,-12.827266360428428,-103.23898169529195,-18.28050720946578,0.004252516445542309,-3.194131913244661,-10.254204688907961,-5.0300979539645585,-0.9811298008541178,5.3819704905061805,-2.958957376281271,-200.07857983939988,32.00126699603517,4.521757924568628,-16.154839988620957,-7.033457467462019,4.240475961326943,-2.421546884081587e-11,-123.93807329614158,-4.320382513703322e-10,-141.566498923794,0.000024301600654567622,2.220446049250313e-16
